t,u1,u2,u3,f1,f2
2.6342113,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.6375458,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.64088,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.6442146,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.6475492,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.6508834,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.654218,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.6575525,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.6608868,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.6642213,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.6675558,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.6708903,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.6742246,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.6775591,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.6808937,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.684228,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.6875625,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.690897,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.6942313,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.6975658,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7009003,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7042346,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7075691,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7109036,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.714238,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7175725,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.720907,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7242413,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7275758,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7309103,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7342446,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.737579,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7409136,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.744248,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7475824,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.750917,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7542512,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7575858,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7609203,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7642546,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.767589,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7709236,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.774258,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7775924,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.780927,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7842612,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7875957,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7909303,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.7942646,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.797599,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8009336,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8042681,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8076024,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.810937,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8142715,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8176057,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8209403,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8242748,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.827609,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8309436,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.834278,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8376124,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.840947,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8442814,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8476157,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8509502,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8542848,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.857619,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8609536,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.864288,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8676224,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.870957,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8742914,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8776257,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8809602,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8842947,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.887629,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8909636,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.894298,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.8976324,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.900967,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9043014,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9076357,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9109702,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9143047,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.917639,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9209735,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.924308,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9276423,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9309769,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9343114,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.937646,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9409802,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9443147,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9476492,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9509835,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.954318,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9576526,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9609869,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9643214,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.967656,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9709902,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9743247,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9776592,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9809935,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.984328,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9876626,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9909968,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.9943314,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
2.997666,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0010002,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0043347,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0076692,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0110035,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.014338,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0176725,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0210068,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0243413,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0276759,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0310102,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0343447,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0376792,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0410135,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.044348,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0476825,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0510168,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0543513,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0576859,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0610201,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0643547,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0676892,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0710235,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.074358,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0776925,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.081027,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0843613,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0876958,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0910304,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0943646,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.0976992,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1010337,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.104368,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1077025,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.111037,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1143713,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1177058,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1210403,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1243746,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1277092,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1310437,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.134378,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1377125,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.141047,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1443813,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1477158,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1510503,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1543846,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1577191,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1610537,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.164388,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1677225,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.171057,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1743913,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1777258,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1810603,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1843946,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1877291,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1910636,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.194398,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.1977324,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.201067,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2044013,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2077358,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2110703,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2144048,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.217739,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2210736,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2244081,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2277424,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.231077,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2344115,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2377458,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2410803,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2444148,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.247749,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2510836,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2544181,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2577524,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.261087,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2644215,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2677557,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2710903,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2744248,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.277759,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2810936,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2844281,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2877624,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.291097,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2944314,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.2977657,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3011003,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3044348,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.307769,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3111036,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.314438,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3177724,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.321107,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3244414,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3277757,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3311102,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3344448,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.337779,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3411136,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.344448,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3477826,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.351117,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3544514,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.357786,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3611202,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3644547,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3677893,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3711236,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.374458,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3777926,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3811269,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3844614,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.387796,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3911302,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3944647,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.3977993,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4011335,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.404468,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4078026,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4111369,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4144714,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.417806,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4211402,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4244747,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4278092,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4311435,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.434478,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4378126,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4411469,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4444814,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.447816,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4511502,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4544847,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4578192,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4611535,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.464488,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4678226,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4711568,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4744914,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4778259,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4811602,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4844947,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4878292,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4911637,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.494498,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.4978325,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.501167,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5045013,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5078359,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5111704,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5145047,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5178392,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5211737,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.524508,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5278425,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.531177,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5345113,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5378458,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5411804,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5445147,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5478492,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5511837,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.554518,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5578525,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.561187,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5645213,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5678558,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5711904,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5745246,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5778592,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5811937,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.584528,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5878625,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.591197,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5945313,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.5978658,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6012003,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6045346,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6078691,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6112037,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.614538,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6178725,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.621207,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6245415,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6278758,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6312103,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6345448,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6378791,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6412137,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6445482,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6478825,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.651217,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6545515,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6578858,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6612203,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6645548,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.667889,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6712236,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6745582,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6778924,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.681227,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6845615,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6878958,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6912303,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.6945648,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.697899,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.7012336,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.7045681,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.7079024,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.711237,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.7145715,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.7179058,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.7212403,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.7245748,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.727909,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.7312436,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.7345781,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.7379124,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.741247,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
3.7445815,0.86154485,0.04144025,0.0012976527,-0.024219826,-5.5134296e-06
